source,filename,gender,race,type,age,leaf
E:\aninovel\input_images\male_anime_05_college_16_r8c2.png,male_anime_05_college_16_r8c2.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_05_Kanzaki_Minato_神崎湊.png,male_anime_05_Kanzaki_Minato_神崎湊.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_05_Kurosaki_Ryo_黒崎亮.png,male_anime_05_Kurosaki_Ryo_黒崎亮.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_06_Date_Shun_伊達駿.png,male_anime_06_Date_Shun_伊達駿.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_06_Tachibana_Itsuki_立花樹.png,male_anime_06_Tachibana_Itsuki_立花樹.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_07_Honjo_Takuma_炎城拓真.png,male_anime_07_Honjo_Takuma_炎城拓真.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_07_Kanzaki_Itsuki_神崎樹.png,male_anime_07_Kanzaki_Itsuki_神崎樹.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_08_Kazama_Kaito_風間海斗.png,male_anime_08_Kazama_Kaito_風間海斗.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_08_Shiratori_Ritsu_白鳥律.png,male_anime_08_Shiratori_Ritsu_白鳥律.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_09_Aizawa_Sho_相沢翔.png,male_anime_09_Aizawa_Sho_相沢翔.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_09_Kujo_Sho_九条翔.png,male_anime_09_Kujo_Sho_九条翔.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_10_Kiryu_Aito_桐生愛斗.png,male_anime_10_Kiryu_Aito_桐生愛斗.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_10_Shiraishi_Kanade_白石奏.png,male_anime_10_Shiraishi_Kanade_白石奏.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_11_Miura_Daichi_三浦大地.png,male_anime_11_Miura_Daichi_三浦大地.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_11_Tachibana_Yamato_橘大和.png,male_anime_11_Tachibana_Yamato_橘大和.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_12_Himuro_Rin_氷室凛.png,male_anime_12_Himuro_Rin_氷室凛.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_12_Tachibana_Naoto_橘直人.png,male_anime_12_Tachibana_Naoto_橘直人.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_13_Makabe_Yuma_真壁悠真.png,male_anime_13_Makabe_Yuma_真壁悠真.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_13_Mikage_Haruto_御影晴人.png,male_anime_13_Mikage_Haruto_御影晴人.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_14_Kazama_Sora_風間蒼空.png,male_anime_14_Kazama_Sora_風間蒼空.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_14_Yozuki_Shion_夜月紫苑.png,male_anime_14_Yozuki_Shion_夜月紫苑.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_15_Asahina_Haruka_朝比奈遥.png,male_anime_15_Asahina_Haruka_朝比奈遥.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_15_Makabe_Yuto_真壁悠斗.png,male_anime_15_Makabe_Yuto_真壁悠斗.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_16_Kujo_Haru_九条晴.png,male_anime_16_Kujo_Haru_九条晴.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_16_Saito_Yuito_斎藤結人.png,male_anime_16_Saito_Yuito_斎藤結人.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_17_Chiba_Sota_千葉奏汰.png,male_anime_17_Chiba_Sota_千葉奏汰.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_17_Ichinose_Yamato_一ノ瀬大和.png,male_anime_17_Ichinose_Yamato_一ノ瀬大和.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_18_Hasegawa_Minato_長谷川湊.png,male_anime_18_Hasegawa_Minato_長谷川湊.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_18_Yukimura_Kazuki_雪村一樹.png,male_anime_18_Yukimura_Kazuki_雪村一樹.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_19_Hino_Shogo_火野翔吾.png,male_anime_19_Hino_Shogo_火野翔吾.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_19_Ichinose_Hayate_一ノ瀬颯.png,male_anime_19_Ichinose_Hayate_一ノ瀬颯.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_20_Iori_Sho_伊織翔.png,male_anime_20_Iori_Sho_伊織翔.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_20_Yuma_Shoma_遊馬翔真.png,male_anime_20_Yuma_Shoma_遊馬翔真.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_21_Aizawa_Reno_相沢蓮央.png,male_anime_21_Aizawa_Reno_相沢蓮央.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_21_Sakakibara_Yuto_榊原悠斗.png,male_anime_21_Sakakibara_Yuto_榊原悠斗.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_22_Nanase_Naoki_七瀬直樹.png,male_anime_22_Nanase_Naoki_七瀬直樹.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_22_Sena_Kazuma_瀬名和真.png,male_anime_22_Sena_Kazuma_瀬名和真.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_23_Igarashi_Takeru_五十嵐尊.png,male_anime_23_Igarashi_Takeru_五十嵐尊.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_23_Kisaragi_Rei_如月玲.png,male_anime_23_Kisaragi_Rei_如月玲.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_24_Hatano_Hayato_羽多野隼人.png,male_anime_24_Hatano_Hayato_羽多野隼人.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_24_Shiina_Riku_椎名陸.png,male_anime_24_Shiina_Riku_椎名陸.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_25_Hyodo_Hayate_兵頭颯.png,male_anime_25_Hyodo_Hayate_兵頭颯.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_25_Miura_Kaito_三浦海斗.png,male_anime_25_Miura_Kaito_三浦海斗.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_26_Takamiya_Shun_鷹宮駿.png,male_anime_26_Takamiya_Shun_鷹宮駿.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_26_Yozakura_Ryunosuke_夜桜龍之介.png,male_anime_26_Yozakura_Ryunosuke_夜桜龍之介.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_27_Akagi_Ko_赤城煌.png,male_anime_27_Akagi_Ko_赤城煌.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_27_Otaka_Reo_鳳澤怜央.png,male_anime_27_Otaka_Reo_鳳澤怜央.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_28_Aoki_Yuma_青木悠真.png,male_anime_28_Aoki_Yuma_青木悠真.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_28_Narumi_Sho_鳴海翔.png,male_anime_28_Narumi_Sho_鳴海翔.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_29_Hanamura_Yosuke_花村陽介.png,male_anime_29_Hanamura_Yosuke_花村陽介.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_29_Kamiya_Yota_神谷陽太.png,male_anime_29_Kamiya_Yota_神谷陽太.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_30_Mizuki_Soma_水城蒼真.png,male_anime_30_Mizuki_Soma_水城蒼真.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_30_Tsukishima_Ryo_月島涼.png,male_anime_30_Tsukishima_Ryo_月島涼.png,Male,Japanese,Anime,YoungAdult,Male\Japanese_Anime\YoungAdult
E:\aninovel\input_images\male_anime_01_baby_toddler_01_r1c1.png,male_anime_01_baby_toddler_01_r1c1.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_02_r1c2.png,male_anime_01_baby_toddler_02_r1c2.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_03_r2c1.png,male_anime_01_baby_toddler_03_r2c1.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_04_r2c2.png,male_anime_01_baby_toddler_04_r2c2.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_05_r3c1.png,male_anime_01_baby_toddler_05_r3c1.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_06_r3c2.png,male_anime_01_baby_toddler_06_r3c2.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_07_r4c1.png,male_anime_01_baby_toddler_07_r4c1.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_08_r4c2.png,male_anime_01_baby_toddler_08_r4c2.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_09_r5c1.png,male_anime_01_baby_toddler_09_r5c1.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_10_r5c2.png,male_anime_01_baby_toddler_10_r5c2.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_11_r6c1.png,male_anime_01_baby_toddler_11_r6c1.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_12_r6c2.png,male_anime_01_baby_toddler_12_r6c2.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_13_r7c1.png,male_anime_01_baby_toddler_13_r7c1.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_14_r7c2.png,male_anime_01_baby_toddler_14_r7c2.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_15_r8c1.png,male_anime_01_baby_toddler_15_r8c1.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_01_baby_toddler_16_r8c2.png,male_anime_01_baby_toddler_16_r8c2.png,Male,Japanese,Anime,Baby,Male\Japanese_Anime\Baby
E:\aninovel\input_images\male_anime_02_elementary_01_r1c1.png,male_anime_02_elementary_01_r1c1.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_02_r1c2.png,male_anime_02_elementary_02_r1c2.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_03_r2c1.png,male_anime_02_elementary_03_r2c1.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_04_r2c2.png,male_anime_02_elementary_04_r2c2.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_05_r3c1.png,male_anime_02_elementary_05_r3c1.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_06_r3c2.png,male_anime_02_elementary_06_r3c2.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_07_r4c1.png,male_anime_02_elementary_07_r4c1.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_08_r4c2.png,male_anime_02_elementary_08_r4c2.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_09_r5c1.png,male_anime_02_elementary_09_r5c1.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_10_r5c2.png,male_anime_02_elementary_10_r5c2.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_11_r6c1.png,male_anime_02_elementary_11_r6c1.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_12_r6c2.png,male_anime_02_elementary_12_r6c2.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_13_r7c1.png,male_anime_02_elementary_13_r7c1.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_14_r7c2.png,male_anime_02_elementary_14_r7c2.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_15_r8c1.png,male_anime_02_elementary_15_r8c1.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_02_elementary_16_r8c2.png,male_anime_02_elementary_16_r8c2.png,Male,Japanese,Anime,Child,Male\Japanese_Anime\Child
E:\aninovel\input_images\male_anime_03_middle_school_01_r1c1.png,male_anime_03_middle_school_01_r1c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_02_r1c2.png,male_anime_03_middle_school_02_r1c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_03_r2c1.png,male_anime_03_middle_school_03_r2c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_04_r2c2.png,male_anime_03_middle_school_04_r2c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_05_r3c1.png,male_anime_03_middle_school_05_r3c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_06_r3c2.png,male_anime_03_middle_school_06_r3c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_07_r4c1.png,male_anime_03_middle_school_07_r4c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_08_r4c2.png,male_anime_03_middle_school_08_r4c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_09_r5c1.png,male_anime_03_middle_school_09_r5c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_10_r5c2.png,male_anime_03_middle_school_10_r5c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_11_r6c1.png,male_anime_03_middle_school_11_r6c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_12_r6c2.png,male_anime_03_middle_school_12_r6c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_13_r7c1.png,male_anime_03_middle_school_13_r7c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_14_r7c2.png,male_anime_03_middle_school_14_r7c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_15_r8c1.png,male_anime_03_middle_school_15_r8c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_03_middle_school_16_r8c2.png,male_anime_03_middle_school_16_r8c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_01_r1c1.png,male_anime_04_high_school_01_r1c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_02_r1c2.png,male_anime_04_high_school_02_r1c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_03_r2c1.png,male_anime_04_high_school_03_r2c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_04_r2c2.png,male_anime_04_high_school_04_r2c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_05_r3c1.png,male_anime_04_high_school_05_r3c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_06_r3c2.png,male_anime_04_high_school_06_r3c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_07_r4c1.png,male_anime_04_high_school_07_r4c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_08_r4c2.png,male_anime_04_high_school_08_r4c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_09_r5c1.png,male_anime_04_high_school_09_r5c1.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
E:\aninovel\input_images\male_anime_04_high_school_10_r5c2.png,male_anime_04_high_school_10_r5c2.png,Male,Japanese,Anime,Teen,Male\Japanese_Anime\Teen
